1	139.706801	35.679859
2	139.705777	35.680218
3	139.706528	35.681129
4	139.703597	35.680206
5	139.705669	35.680264
6	139.705053	35.680494
7	139.704958	35.680649
8	139.704561	35.680525
9	139.704555	35.680363
10	139.704581	35.681567
11	139.705420	35.682246
12	139.706054	35.681898
13	139.705882	35.682849
14	139.707568	35.682389
15	139.704587	35.682366
16	139.706982	35.683068
17	139.705647	35.682991
18	139.705367	35.683219
19	139.704585	35.683069
20	139.707074	35.680254
21	139.706861	35.681317
22	139.706870	35.681148
23	139.706836	35.681569
24	139.706932	35.681573
25	139.704414	35.683789
26	139.706131	35.683573
27	139.706353	35.683422
28	139.704678	35.675301
29	139.706768	35.675218
30	139.704796	35.675346
31	139.705123	35.675389
32	139.705011	35.676754
33	139.705938	35.675491
34	139.706649	35.675621
35	139.707577	35.675784
36	139.707440	35.676482
37	139.706405	35.676578
38	139.707049	35.676755
39	139.704548	35.676682
40	139.707332	35.676970
41	139.704689	35.678114
42	139.706669	35.677003
43	139.706234	35.677211
44	139.707630	35.677204
45	139.707244	35.677472
46	139.706568	35.677493
47	139.706949	35.677234
48	139.706854	35.677732
49	139.705192	35.678185
50	139.705636	35.678262
51	139.704863	35.678339
52	139.705229	35.678773
53	139.705804	35.678382
54	139.704288	35.678703
55	139.706123	35.678694
56	139.704006	35.678947
57	139.704757	35.679409
58	139.705013	35.679070
59	139.707466	35.679609
60	139.705308	35.670973
61	139.707609	35.671410
62	139.704836	35.671217
63	139.703030	35.671595
64	139.705012	35.671874
65	139.704335	35.671836
66	139.706442	35.673424
67	139.703285	35.672255
68	139.703520	35.672812
69	139.703945	35.672923
70	139.704476	35.673112
71	139.703974	35.673729
72	139.704679	35.673197
73	139.706333	35.673491
74	139.706681	35.673693
75	139.706243	35.674322
76	139.704370	35.674310
77	139.705676	35.673932
78	139.706121	35.674742
79	139.705029	35.674570
80	139.707040	35.674641
81	139.704797	35.674901
82	139.706874	35.674874
83	139.707390	35.674136
84	139.706035	35.675101
85	139.706399	35.666370
86	139.706289	35.666282
87	139.705960	35.666484
88	139.707188	35.667658
89	139.707134	35.667680
90	139.706885	35.667783
91	139.706809	35.667832
92	139.706443	35.668007
93	139.706350	35.668054
94	139.706083	35.668181
95	139.704306	35.668974
96	139.705239	35.666675
97	139.705549	35.666784
98	139.705631	35.667257
99	139.706487	35.667232
100	139.705882	35.667578
101	139.706904	35.666976
102	139.704935	35.667865
103	139.706413	35.668631
104	139.706785	35.668393
105	139.705886	35.669114
106	139.706722	35.669063
107	139.707220	35.669918
108	139.706298	35.669617
109	139.706721	35.670145
110	139.706130	35.669405
111	139.706756	35.670188
112	139.704512	35.667226
113	139.705384	35.668480
114	139.704309	35.662159
115	139.706120	35.662431
116	139.705293	35.662960
117	139.703673	35.663214
118	139.705515	35.663205
119	139.705115	35.663069
120	139.704328	35.663568
121	139.704651	35.663808
122	139.705749	35.663424
123	139.705506	35.663607
124	139.702872	35.664141
125	139.703998	35.663756
126	139.703759	35.663889
127	139.704957	35.664039
128	139.703327	35.664768
129	139.702355	35.664339
130	139.706638	35.664278
131	139.704561	35.664561
132	139.707619	35.664577
133	139.703830	35.665262
134	139.707254	35.665203
135	139.706813	35.666014
136	139.705701	35.665253
137	139.702981	35.665311
138	139.705318	35.665589
139	139.706696	35.666144
140	139.703584	35.666014
141	139.708290	35.679803
142	139.707685	35.680020
143	139.707779	35.682660
144	139.707737	35.681042
145	139.707720	35.681186
146	139.708078	35.681204
147	139.708027	35.681651
148	139.708506	35.680182
149	139.708713	35.680569
150	139.711557	35.680695
151	139.709169	35.679962
152	139.709704	35.679782
153	139.709381	35.680351
154	139.709869	35.680071
155	139.709911	35.680167
156	139.709083	35.681247
157	139.712914	35.683297
158	139.710334	35.681027
159	139.709783	35.681159
160	139.708433	35.681938
161	139.708654	35.682224
162	139.710714	35.680924
163	139.713012	35.683398
164	139.708311	35.675891
165	139.708277	35.675905
166	139.707859	35.676209
167	139.708138	35.676431
168	139.708028	35.676930
169	139.707735	35.676696
170	139.708050	35.677523
171	139.707676	35.677816
172	139.707852	35.677970
173	139.708059	35.679383
174	139.708591	35.676120
175	139.708423	35.676647
176	139.708431	35.677243
177	139.708418	35.677827
178	139.708935	35.679496
179	139.708667	35.679073
180	139.710569	35.675278
181	139.709621	35.675699
182	139.710434	35.675922
183	139.708872	35.675375
184	139.709178	35.675502
185	139.712689	35.675658
186	139.710304	35.676596
187	139.708875	35.676326
188	139.709154	35.676538
189	139.709138	35.676731
190	139.710098	35.677497
191	139.708812	35.676959
192	139.709085	35.677166
193	139.711546	35.676984
194	139.711962	35.677053
195	139.712603	35.676969
196	139.709044	35.677524
197	139.708784	35.677530
198	139.709664	35.678451
199	139.709123	35.678839
200	139.710137	35.678697
201	139.709485	35.679145
202	139.710613	35.678967
203	139.710887	35.679490
204	139.709411	35.679195
205	139.712819	35.677942
206	139.707934	35.671014
207	139.707917	35.670996
208	139.708146	35.672105
209	139.708161	35.672202
210	139.708460	35.674898
211	139.711287	35.670970
212	139.710825	35.671416
213	139.710439	35.671659
214	139.712759	35.671737
215	139.709584	35.671776
216	139.708782	35.672011
217	139.708969	35.672047
218	139.709123	35.672101
219	139.712579	35.672391
220	139.711168	35.672648
221	139.711216	35.672700
222	139.710708	35.672922
223	139.711837	35.673299
224	139.712550	35.673642
225	139.710225	35.673652
226	139.709783	35.673317
227	139.712606	35.674419
228	139.710102	35.674478
229	139.711261	35.674625
230	139.709867	35.672339
231	139.710630	35.672955
232	139.709672	35.673236
233	139.710691	35.674079
234	139.710537	35.673941
235	139.711689	35.674451
236	139.711121	35.673668
237	139.709755	35.675126
238	139.709103	35.675003
239	139.708160	35.666484
240	139.710070	35.666325
241	139.710011	35.666350
242	139.709892	35.666406
243	139.709530	35.666572
244	139.707697	35.667414
245	139.707993	35.668182
246	139.708309	35.668564
247	139.707773	35.668321
248	139.708313	35.669716
249	139.707863	35.669769
250	139.708504	35.667030
251	139.708498	35.667836
252	139.708899	35.668270
253	139.708791	35.669160
254	139.708803	35.669718
255	139.711281	35.666979
256	139.710970	35.667179
257	139.711521	35.667790
258	139.709940	35.667259
259	139.709466	35.667129
260	139.710231	35.667564
261	139.709082	35.667416
262	139.709548	35.667916
263	139.711965	35.667555
264	139.712388	35.668011
265	139.710775	35.668163
266	139.710028	35.668549
267	139.712753	35.668406
268	139.711945	35.668253
269	139.710168	35.668473
270	139.712319	35.668661
271	139.711222	35.668675
272	139.710675	35.668974
273	139.709414	35.668864
274	139.712680	35.669057
275	139.709863	35.669402
276	139.711597	35.669089
277	139.709185	35.669681
278	139.711112	35.669383
279	139.710647	35.669648
280	139.711533	35.669774
281	139.710224	35.669891
282	139.711984	35.670206
283	139.712242	35.670455
284	139.708887	35.670632
285	139.708179	35.664572
286	139.707862	35.664792
287	139.707685	35.664908
288	139.712830	35.661966
289	139.711805	35.662524
290	139.712601	35.663373
291	139.710450	35.662987
292	139.710651	35.663172
293	139.712752	35.663534
294	139.711705	35.664255
295	139.709569	35.663579
296	139.709886	35.663883
297	139.710199	35.663709
298	139.710790	35.663312
299	139.711311	35.663837
300	139.709122	35.663910
301	139.708732	35.664186
302	139.709464	35.664213
303	139.711577	35.664114
304	139.709944	35.664267
305	139.709695	35.664446
306	139.709270	35.664739
307	139.709466	35.664962
308	139.710391	35.664818
309	139.709710	35.665232
310	139.712926	35.665613
311	139.710139	35.665662
312	139.708379	35.664435
313	139.709152	35.666026
314	139.708738	35.665434
315	139.709033	35.665271
316	139.709079	35.662132
317	139.712530	35.665166
318	139.710553	35.666097
319	139.714448	35.679876
320	139.713619	35.679744
321	139.715358	35.680927
322	139.713663	35.683135
323	139.714309	35.682895
324	139.715206	35.682239
325	139.714865	35.682479
326	139.714416	35.682348
327	139.713670	35.680567
328	139.713421	35.680275
329	139.714482	35.679956
330	139.713955	35.683395
331	139.715935	35.683362
332	139.713147	35.683505
333	139.716926	35.680722
334	139.717097	35.682427
335	139.718408	35.679673
336	139.714528	35.675589
337	139.715389	35.676548
338	139.715691	35.676766
339	139.716476	35.679530
340	139.716652	35.679523
341	139.715839	35.679551
342	139.713942	35.675660
343	139.715230	35.675474
344	139.716288	35.678879
345	139.717583	35.677751
346	139.718221	35.677959
347	139.716773	35.677502
348	139.717336	35.676288
349	139.715231	35.671592
350	139.713778	35.672195
351	139.713778	35.672151
352	139.713754	35.673055
353	139.715812	35.671345
354	139.713749	35.671715
355	139.716756	35.672522
356	139.716839	35.671013
357	139.716380	35.666511
358	139.713620	35.666390
359	139.713829	35.666630
360	139.716862	35.666269
361	139.717199	35.666644
362	139.717971	35.666238
363	139.714109	35.666949
364	139.716268	35.667159
365	139.714581	35.667471
366	139.714107	35.667738
367	139.715396	35.669450
368	139.713540	35.670308
369	139.714323	35.670137
370	139.713727	35.670556
371	139.713662	35.670638
372	139.714952	35.667857
373	139.715961	35.669087
374	139.716684	35.666931
375	139.717980	35.667500
376	139.718162	35.667735
377	139.718225	35.667721
378	139.718595	35.668186
379	139.717025	35.668357
380	139.717751	35.670416
381	139.717270	35.668138
382	139.716685	35.669950
383	139.716946	35.670161
384	139.716214	35.662836
385	139.713564	35.662710
386	139.714250	35.663424
387	139.713205	35.664007
388	139.714312	35.663491
389	139.714644	35.663826
390	139.715173	35.664436
391	139.714234	35.664092
392	139.714684	35.664689
393	139.714847	35.664611
394	139.715545	35.665470
395	139.714110	35.664968
396	139.715811	35.665115
397	139.715945	35.665260
398	139.716356	35.665716
399	139.714512	35.665888
400	139.716506	35.665880
401	139.716634	35.666014
402	139.715800	35.666026
403	139.713426	35.666166
404	139.713642	35.664474
405	139.716709	35.663420
406	139.717087	35.665411
407	139.717381	35.664094
408	139.716753	35.663391
409	139.717154	35.662640
410	139.718247	35.662007
411	139.717844	35.662185
412	139.718391	35.662838
413	139.718044	35.662426
414	139.717480	35.662894
415	139.718457	35.662223
416	139.718248	35.663551
417	139.718338	35.665087
418	139.717862	35.665354
419	139.718394	35.666010
420	139.717458	35.665672
421	139.717630	35.665851
422	139.718579	35.665913
423	139.718044	35.666193
424	139.717809	35.663158
425	139.719137	35.680407
426	139.724026	35.680775
427	139.723119	35.680938
428	139.720821	35.680850
429	139.721725	35.680886
430	139.720884	35.681562
431	139.721793	35.680889
432	139.722034	35.680050
433	139.719945	35.680889
434	139.723047	35.681387
435	139.719371	35.681004
436	139.723844	35.681492
437	139.722953	35.681700
438	139.723749	35.681844
439	139.720540	35.681641
440	139.720082	35.681714
441	139.723162	35.682005
442	139.720138	35.682210
443	139.719505	35.681787
444	139.722116	35.682105
445	139.721008	35.682094
446	139.720596	35.682135
447	139.720281	35.682190
448	139.722820	35.682227
449	139.721987	35.682710
450	139.723039	35.682281
451	139.719595	35.682274
452	139.720380	35.682612
453	139.719686	35.682714
454	139.721039	35.682780
455	139.720845	35.682813
456	139.723757	35.682888
457	139.719155	35.682169
458	139.719292	35.680570
459	139.719272	35.680475
460	139.719565	35.682119
461	139.719308	35.680657
462	139.719666	35.680060
463	139.719055	35.679923
464	139.719024	35.679742
465	139.723380	35.679902
466	139.722114	35.679625
467	139.720938	35.683357
468	139.719850	35.683551
469	139.721662	35.675853
470	139.720253	35.676330
471	139.720735	35.677075
472	139.723871	35.676749
473	139.719740	35.677409
474	139.719319	35.678314
475	139.720526	35.678955
476	139.720658	35.677500
477	139.723455	35.678058
478	139.723287	35.678307
479	139.720706	35.675961
480	139.720119	35.675698
481	139.722152	35.679500
482	139.720990	35.677172
483	139.718976	35.679026
484	139.721054	35.670731
485	139.723826	35.671051
486	139.723611	35.671620
487	139.723015	35.670778
488	139.722015	35.671063
489	139.719705	35.671177
490	139.722792	35.671339
491	139.722435	35.672205
492	139.720694	35.671591
493	139.723602	35.671643
494	139.723244	35.672482
495	139.721169	35.672752
496	139.720808	35.673443
497	139.721629	35.674383
498	139.722407	35.674759
499	139.720944	35.673182
500	139.721883	35.673843
501	139.723615	35.673685
502	139.724082	35.673821
503	139.721493	35.671873
504	139.721658	35.671927
505	139.719637	35.674636
506	139.724058	35.672758
507	139.721059	35.671725
508	139.719403	35.675119
509	139.719103	35.666498
510	139.722710	35.666347
511	139.719941	35.666450
512	139.721705	35.666481
513	139.721056	35.666307
514	139.719559	35.666913
515	139.721617	35.666727
516	139.722453	35.666955
517	139.720465	35.667290
518	139.719041	35.667247
519	139.721280	35.667520
520	139.722141	35.667751
521	139.723326	35.668073
522	139.720916	35.668423
523	139.720766	35.668797
524	139.719913	35.668557
525	139.721758	35.668653
526	139.722993	35.668961
527	139.722807	35.669439
528	139.721546	35.669020
529	139.721362	35.669384
530	139.721599	35.669035
531	139.720587	35.669156
532	139.721639	35.669481
533	139.723690	35.669714
534	139.722560	35.669781
535	139.720043	35.670386
536	139.723985	35.670674
537	139.721403	35.662268
538	139.723650	35.662062
539	139.720338	35.662511
540	139.720005	35.662019
541	139.719973	35.662558
542	139.720145	35.663164
543	139.719162	35.663046
544	139.718754	35.663278
545	139.722930	35.663390
546	139.720072	35.663690
547	139.722685	35.664005
548	139.720441	35.664319
549	139.722314	35.664907
550	139.722143	35.665382
551	139.719868	35.664918
552	139.718866	35.665015
553	139.719689	35.665298
554	139.723851	35.665317
555	139.719244	35.665546
556	139.722042	35.665662
557	139.719119	35.665625
558	139.718863	35.665762
559	139.722895	35.665888
560	139.723009	35.665617
561	139.721926	35.665927
562	139.721857	35.666109
563	139.719552	35.666090
564	139.719771	35.664515
565	139.723150	35.662848
566	139.722025	35.663832
567	139.723580	35.664231
568	139.721669	35.664748
569	139.723203	35.665157
570	139.721272	35.665753
571	139.721482	35.665220
572	139.723583	35.661915
573	139.724398	35.682870
574	139.725166	35.681089
575	139.726451	35.679865
576	139.725479	35.680606
577	139.725374	35.680771
578	139.725828	35.682959
579	139.727892	35.682506
580	139.727462	35.681919
581	139.726493	35.679914
582	139.727127	35.681172
583	139.725773	35.680265
584	139.729064	35.682662
585	139.728135	35.682761
586	139.729209	35.684038
587	139.724565	35.676901
588	139.724293	35.679362
589	139.724516	35.679398
590	139.725657	35.679376
591	139.726681	35.679561
592	139.727938	35.677961
593	139.724516	35.671288
594	139.724402	35.671927
595	139.724559	35.671534
596	139.724479	35.671740
597	139.724146	35.673757
598	139.724355	35.672030
599	139.725127	35.670922
600	139.725694	35.672061
601	139.725124	35.674060
602	139.726060	35.672160
603	139.725020	35.674558
604	139.726424	35.671173
605	139.728565	35.670848
606	139.727703	35.670741
607	139.726045	35.671092
608	139.729330	35.671000
609	139.728785	35.672068
610	139.729561	35.671051
611	139.727672	35.671762
612	139.728741	35.672158
613	139.729543	35.673314
614	139.725623	35.673275
615	139.725935	35.672489
616	139.726909	35.673685
617	139.727663	35.673936
618	139.728914	35.674361
619	139.725549	35.674089
620	139.725734	35.674207
621	139.725591	35.673562
622	139.725845	35.673633
623	139.725576	35.673723
624	139.729110	35.674776
625	139.729142	35.674726
626	139.729274	35.674464
627	139.724485	35.666437
628	139.725535	35.666581
629	139.727837	35.666624
630	139.726238	35.666549
631	139.724259	35.667280
632	139.724633	35.667304
633	139.725428	35.667220
634	139.725609	35.666912
635	139.727425	35.666975
636	139.727626	35.666795
637	139.726153	35.667881
638	139.727594	35.667863
639	139.725361	35.668636
640	139.725707	35.669322
641	139.726691	35.670332
642	139.726639	35.670532
643	139.726621	35.670616
644	139.725764	35.668483
645	139.727187	35.668112
646	139.727018	35.667370
647	139.724360	35.664249
648	139.724562	35.666073
649	139.724778	35.665273
650	139.727407	35.662302
651	139.729385	35.662206
652	139.728210	35.662660
653	139.727949	35.664039
654	139.728220	35.663213
655	139.727742	35.664520
656	139.727702	35.664635
657	139.729179	35.664713
658	139.729425	35.664698
659	139.728170	35.664820
660	139.728980	35.665411
661	139.728237	35.665033
662	139.729144	35.665679
663	139.728810	35.665917
664	139.729254	35.665627
665	139.725201	35.664673
666	139.730675	35.681445
667	139.730069	35.682573
668	139.732394	35.675654
669	139.732715	35.675828
670	139.732425	35.676032
671	139.732488	35.676866
672	139.732948	35.676942
673	139.732523	35.677287
674	139.732147	35.677658
675	139.731217	35.678728
676	139.731381	35.678429
677	139.731725	35.676842
678	139.731954	35.676064
679	139.731912	35.678407
680	139.731396	35.678148
681	139.732329	35.678437
682	139.732858	35.678896
683	139.733228	35.678010
684	139.733985	35.675859
685	139.733524	35.675334
686	139.733936	35.676556
687	139.734287	35.677711
688	139.734918	35.677125
689	139.733771	35.678186
690	139.733540	35.678508
691	139.734432	35.675354
692	139.733611	35.676362
693	139.733011	35.670761
694	139.733261	35.671437
695	139.729900	35.672569
696	139.731849	35.672351
697	139.733035	35.672901
698	139.731473	35.672633
699	139.730881	35.673450
700	139.732688	35.673509
701	139.730878	35.673814
702	139.732355	35.674446
703	139.730995	35.674667
704	139.731031	35.674903
705	139.734366	35.673474
706	139.733998	35.674001
707	139.734743	35.674987
708	139.733836	35.674979
709	139.731130	35.666992
