29	259	267	35.070523	0.848173	1.254902
48	267	268	19.264895	1.284326	0.000000
51	259	267	68.055393	1.037943	1.254902
55	259	267	99.929556	0.865357	0.941176
67	259	267	28.588937	0.847500	1.568627
71	259	267	28.040008	0.975000	1.411765
85	259	267	100.389329	0.939197	0.941176
89	259	267	78.775984	0.922297	1.254902
98	267	268	11.374360	1.263818	0.416667
113	259	267	5.938496	0.628475	1.882353
126	259	267	36.423009	0.975000	1.411765
127	267	268	7.771561	0.971445	0.500000
135	259	267	119.853091	1.108143	1.278279
140	259	267	53.212603	0.975000	1.411765
147	267	268	0.977021	0.977021	0.250000
157	259	267	24.335033	0.847500	1.568627
163	259	267	61.663272	1.046957	1.098039
169	258	259	15.189530	0.754223	1.568627
191	259	267	120.539375	1.223574	1.149178
212	259	267	106.286185	1.114402	0.313725
215	259	267	23.107197	0.847500	1.568627
221	259	267	19.904520	0.743182	1.725490
231	259	267	8.879841	0.743182	1.725490
243	259	267	49.704368	0.975000	1.411765
248	267	271	57.398066	1.304501	0.000000
290	259	267	99.381659	1.132929	0.627451
304	259	267	52.420468	0.975000	1.411765
325	267	268	1.248622	1.248622	0.333333
347	258	259	18.221622	0.901353	1.479129
373	259	267	98.507079	0.946310	0.784314
400	267	271	29.912347	1.196494	0.000000
404	259	267	30.925868	0.847500	1.568627
411	267	271	2.921012	0.973671	0.470588
419	259	267	91.818524	0.942664	1.254902
422	259	267	55.704539	1.062377	1.254902
446	259	267	84.974889	1.116240	1.254902
459	258	259	12.754566	0.743182	1.725490
492	259	267	40.089101	0.975000	1.411765
519	259	267	51.874339	0.975000	1.411765
529	259	267	86.414077	0.917745	1.098039
574	259	267	20.693646	0.847500	1.568627
596	259	267	84.748411	0.935789	1.411765
605	267	271	45.899959	1.207894	0.156863
613	259	267	68.921292	0.975000	1.411765
614	259	267	29.892049	0.847500	1.568627
617	259	267	25.992817	0.836598	1.568627
647	258	259	17.217321	0.745213	1.420030
656	259	267	71.256588	0.975000	1.411765
662	259	267	69.111669	0.891867	1.411765
671	259	267	80.581881	0.975000	1.411765
680	258	259	21.710423	0.937382	0.939900
682	267	271	19.614990	1.225937	0.470588
692	259	267	33.694752	0.836568	1.411765
735	258	259	12.205228	0.743182	1.725490
761	258	259	11.196794	0.743182	1.725490
811	259	267	26.749699	0.847500	1.568627
817	259	267	73.818041	0.975000	1.411765
825	259	267	69.857517	0.909676	1.254902
826	267	271	27.454111	1.193657	0.156863
857	267	271	18.132309	1.007351	0.470588
859	267	271	26.214170	1.191553	0.470588
901	259	267	21.958818	0.847500	1.568627
917	259	267	41.998039	0.975000	1.411765
936	259	267	63.302025	1.157440	0.941176
940	259	267	58.784707	0.975000	1.411765
974	259	267	78.902575	1.134375	1.254902
985	259	267	62.687830	0.892121	0.941176
986	259	267	11.887341	0.847500	1.568627
1013	259	267	31.822799	0.847500	1.568627
1046	259	267	102.872388	1.093984	0.784314
1047	259	267	6.367438	0.656250	1.882353
1053	259	267	4.681545	0.582692	2.039216
1078	258	259	19.954452	0.889808	1.389315
1098	259	267	74.279359	0.847500	1.568627
1125	259	267	53.197871	0.869216	1.411765
1147	267	271	18.174123	1.298152	0.627451
1198	259	267	9.308285	0.847500	1.568627
1199	267	268	27.552306	1.252378	0.166667
1217	259	267	34.569123	0.849117	1.411765
1225	267	268	28.086988	1.337476	0.083333
1276	259	267	42.483657	0.975000	1.411765
1278	258	259	10.669237	0.743182	1.725490
1288	267	271	15.456155	1.288013	0.784314
1299	258	259	16.433953	0.842366	1.568627
1327	259	267	46.875071	0.975000	1.411765
1348	259	267	87.028703	0.942531	1.098039
1355	259	267	3.863808	0.582692	2.039216
1375	259	267	65.012943	0.896729	1.098039
1387	267	271	52.634546	1.253203	0.313725
1457	259	267	38.445308	0.847500	1.568627
1467	259	267	97.587868	0.945434	1.098039
1490	259	267	75.010851	0.975000	1.411765
1504	259	267	50.318384	0.693523	1.411765
1559	259	267	17.905153	0.847500	1.568627
1601	259	267	13.129096	0.847500	1.568627
1610	259	267	7.267378	0.743182	1.725490
1613	259	267	0.000000	0.909837	0.000000
1639	259	267	115.918462	1.134375	1.254902
1653	259	267	22.630272	0.975000	1.411765
1662	259	267	16.847612	0.814970	1.568627
1675	259	267	9.634777	0.743182	1.725490
1731	259	267	10.630390	0.743182	1.725490
1736	259	267	80.403603	0.975000	1.411765
1753	259	267	31.211608	0.847500	1.568627
1861	259	267	30.354465	0.975000	1.411765
1864	258	259	14.239644	0.847500	1.568627
1871	259	267	88.908051	1.134375	1.254902
1897	259	267	76.906623	0.921617	1.254902
1929	259	267	114.582882	1.133422	1.254902
1936	259	267	116.873978	1.120916	1.266788
1953	259	267	86.978507	1.083998	1.254902
1962	259	267	12.287148	0.743182	1.725490
2007	267	268	2.348302	1.174151	0.250000
