0.0	1	-23.30089362414515
0.0	0	-24.855997363586717
1.0	1	-24.850775991994666
1.0	0	-25.40751309672529
2.0	1	-25.73607889646254
2.0	0	-24.192468729762787
0.0	1	-22.74794539950065
0.0	0	-22.187695669649116
1.0	1	-20.32351332005821
1.0	0	-21.35364439727706
2.0	1	-20.388090436773947
2.0	0	-22.684745605861785
0.0	1	-21.81832272380506
0.0	0	-23.0694801030124
1.0	1	-19.866690771255634
1.0	0	-25.140919006821584
2.0	1	-25.09178092233508
2.0	0	-25.43589540479967
0.0	1	-22.559485973300845
0.0	0	-22.161706018118448
1.0	1	-22.85319248301402
1.0	0	-22.90602732034333
2.0	1	-23.100969115005416
2.0	0	-21.99486931717823
0.0	1	-19.889380571857544
0.0	0	-25.357760359595908
1.0	1	-24.50962919804671
1.0	0	-23.569774028659317
2.0	1	-23.85287441030675
2.0	0	-21.71546118498599
0.0	1	-21.47949286586593
0.0	0	-22.56119847848011
1.0	1	-21.27529012671351
1.0	0	-22.16444242624283
2.0	1	-23.58192619523485
2.0	0	-23.097353895355905
0.0	1	-25.227721581704166
0.0	0	-21.47065006761157
1.0	1	-23.317039264569633
1.0	0	-21.50298237796127
2.0	1	-21.3917953053785
2.0	0	-20.396820431006645
0.0	1	-18.29242777169418
0.0	0	-18.29242777169418
1.0	1	-18.29242777169418
1.0	0	-18.29242777169418
2.0	1	-18.29242777169418
2.0	0	-18.29242777169418
0.0	1	-23.74802178912565
0.0	0	-23.74802178912565
1.0	1	-23.74802178912565
1.0	0	-23.74802178912565
2.0	1	-23.74802178912565
2.0	0	-23.74802178912565
0.0	1	-18.29242777169418
0.0	0	-18.29242777169418
1.0	1	-18.29242777169418
1.0	0	-18.29242777169418
2.0	1	-18.29242777169418
2.0	0	-18.29242777169418
0.0	1	-23.74802178912565
0.0	0	-23.74802178912565
1.0	1	-23.74802178912565
1.0	0	-23.74802178912565
2.0	1	-23.74802178912565
2.0	0	-23.74802178912565
0.0	1	-18.29242777169418
0.0	0	-18.29242777169418
1.0	1	-18.29242777169418
1.0	0	-18.29242777169418
2.0	1	-18.29242777169418
2.0	0	-18.29242777169418
0.0	1	-23.74802178912565
0.0	0	-23.74802178912565
1.0	1	-23.74802178912565
1.0	0	-23.74802178912565
2.0	1	-23.74802178912565
2.0	0	-23.74802178912565
0.0	0	-18.29242777169418
0.0	1	-18.29242777169418
1.0	0	-18.29242777169418
1.0	1	-18.29242777169418
2.0	0	-18.29242777169418
2.0	1	-18.29242777169418
0.0	0	-23.74802178912565
0.0	1	-23.74802178912565
1.0	0	-23.74802178912565
1.0	1	-23.74802178912565
2.0	0	-23.74802178912565
2.0	1	-23.74802178912565
0.0	0	-18.29242777169418
0.0	1	-18.29242777169418
1.0	0	-18.29242777169418
1.0	1	-18.29242777169418
2.0	0	-18.29242777169418
2.0	1	-18.29242777169418
0.0	0	-23.74802178912565
0.0	1	-23.74802178912565
1.0	0	-23.74802178912565
1.0	1	-23.74802178912565
2.0	0	-23.74802178912565
2.0	1	-23.74802178912565
0.0	0	-18.29242777169418
0.0	1	-18.29242777169418
1.0	0	-18.29242777169418
1.0	1	-18.29242777169418
2.0	0	-18.29242777169418
2.0	1	-18.29242777169418
0.0	0	-23.74802178912565
0.0	1	-23.74802178912565
1.0	0	-23.74802178912565
1.0	1	-23.74802178912565
2.0	0	-23.74802178912565
2.0	1	-23.74802178912565
0.0	0	-18.29242777169418
0.0	1	-18.29242777169418
1.0	0	-18.29242777169418
1.0	1	-18.29242777169418
2.0	0	-18.29242777169418
2.0	1	-18.29242777169418
0.0	0	-23.74802178912565
0.0	1	-23.74802178912565
1.0	0	-23.74802178912565
1.0	1	-23.74802178912565
2.0	0	-23.74802178912565
2.0	1	-23.74802178912565
0.0	0	-18.29242777169418
0.0	1	-18.29242777169418
0.0	2	-18.29242777169418
0.0	3	-18.29242777169418
0.0	4	-18.29242777169418
0.0	5	-18.29242777169418
0.0	6	-18.29242777169418
0.0	7	-18.29242777169418
1.0	0	-18.29242777169418
1.0	1	-18.29242777169418
1.0	2	-18.29242777169418
1.0	3	-18.29242777169418
1.0	4	-18.29242777169418
1.0	5	-18.29242777169418
1.0	6	-18.29242777169418
1.0	7	-18.29242777169418
2.0	0	-18.29242777169418
2.0	1	-18.29242777169418
2.0	2	-18.29242777169418
2.0	3	-18.29242777169418
2.0	4	-18.29242777169418
2.0	5	-18.29242777169418
2.0	6	-18.29242777169418
2.0	7	-18.29242777169418
0.0	0	-23.74802178912565
0.0	1	-23.74802178912565
0.0	2	-23.74802178912565
0.0	3	-23.74802178912565
0.0	4	-23.74802178912565
0.0	5	-23.74802178912565
0.0	6	-23.74802178912565
0.0	7	-23.74802178912565
1.0	0	-23.74802178912565
1.0	1	-23.74802178912565
1.0	2	-23.74802178912565
1.0	3	-23.74802178912565
1.0	4	-23.74802178912565
1.0	5	-23.74802178912565
1.0	6	-23.74802178912565
1.0	7	-23.74802178912565
2.0	0	-23.74802178912565
