1.0	413.1060791015625	-72.4660415649414	5.625917434692383	134.03073120117188
2.0	258.9567565917969	-47.23115539550781	5.119640350341797	82.1960220336914
3.0	123.8683090209961	-25.878925323486328	4.265429496765137	36.0125732421875
1.0	204.88095092773438	-36.14060592651367	2.546664237976074	66.27439880371094
2.0	127.4679946899414	-21.978580474853516	2.1862573623657227	41.73355484008789
3.0	59.29167556762695	-10.026334762573242	2.067688226699829	19.598825454711914
1.0	200.84718322753906	-38.397762298583984	2.8717033863067627	61.99711227416992
2.0	156.3837890625	-27.26593780517578	2.6412034034729004	50.89954376220703
3.0	111.36070251464844	-18.21125030517578	2.0584957599639893	37.448516845703125
1.0	198.3325653076172	-36.707096099853516	2.8321759700775146	62.43086624145508
2.0	136.94488525390625	-26.196266174316406	2.6154444217681885	42.250022888183594
3.0	73.18880462646484	-14.952154159545898	2.2246153354644775	21.62000274658203
1.0	209.1389617919922	-36.525856018066406	2.8244643211364746	68.015380859375
2.0	163.17251586914062	-29.231781005859375	2.638390302658081	52.328094482421875
3.0	87.75390625	-15.035537719726562	2.1497743129730225	28.819917678833008
1.0	203.68453979492188	-36.6944694519043	2.842392683029175	65.11936950683594
2.0	137.6526336669922	-26.13739776611328	2.6847431659698486	42.662071228027344
3.0	88.51459503173828	-16.228403091430664	2.1167008876800537	28.007726669311523
1.0	203.37411499023438	-35.8230094909668	2.8462889194488525	65.83557891845703
2.0	109.81575012207031	-23.57875633239746	2.644188404083252	31.302677154541016
3.0	53.35634994506836	-11.31650447845459	1.9939002990722656	15.341731071472168
1.0	0	0	0	0
2.0	0	0	0	0
3.0	0	0	0	0
1.0	0	0	0	0
2.0	0	0	0	0
3.0	0	0	0	0
1.0	0	0	0	0
2.0	0	0	0	0
3.0	0	0	0	0
1.0	0	0	0	0
2.0	0	0	0	0
3.0	0	0	0	0
1.0	0	0	0	0
2.0	0	0	0	0
3.0	0	0	0	0
1.0	0	0	0	0
2.0	0	0	0	0
3.0	0	0	0	0
1.0	0	0	0	0
2.0	0	0	0	0
3.0	0	0	0	0
1.0	0	0	0	0
2.0	0	0	0	0
3.0	0	0	0	0
1.0	0	0	0	0
2.0	0	0	0	0
3.0	0	0	0	0
1.0	0	0	0	0
2.0	0	0	0	0
3.0	0	0	0	0
1.0	0	0	0	0
2.0	0	0	0	0
3.0	0	0	0	0
1.0	0	0	0	0
2.0	0	0	0	0
3.0	0	0	0	0
1.0	0	0	0	0
2.0	0	0	0	0
3.0	0	0	0	0
1.0	0	0	0	0
2.0	0	0	0	0
3.0	0	0	0	0
1.0	0	0	0	0
2.0	0	0	0	0
3.0	0	0	0	0
1.0	0	0	0	0
2.0	0	0	0	0
3.0	0	0	0	0
1.0	0	0	0	0
2.0	0	0	0	0
3.0	0	0	0	0
1.0	0	0	0	0
2.0	0	0	0	0
3.0	0	0	0	0
1.0	19821180.0	8774.9560546875	2.0869922637939453	9919365.0
2.0	19697496.0	3876.942626953125	0.8530348539352417	9852625.0
3.0	19542802.0	1246.871826171875	0.18319766223430634	9772648.0
1.0	19844018.0	9768.3818359375	2.3834574222564697	9931777.0
2.0	19791884.0	4220.20361328125	0.9296625256538391	9900162.0
1.0	19837372.0	8992.859375	2.2043418884277344	9927679.0
2.0	19692416.0	4367.00048828125	1.1637206077575684	9850575.0
3.0	19690458.0	2213.164794921875	0.4980471730232239	9847442.0
1.0	19785114.0	9556.244140625	2.2365562915802	9902113.0
2.0	19477738.0	5860.5859375	1.3166720867156982	9744730.0
1.0	19833426.0	10160.8798828125	2.5223073959350586	9926874.0
2.0	19785786.0	6438.92919921875	1.5851666927337646	9899332.0
3.0	19599424.0	4333.203125	1.023059368133545	9804045.0
1.0	19601974.0	7321.43896484375	1.676190733909607	9808308.0
2.0	19797602.0	3275.607177734375	0.7307726144790649	9902077.0
3.0	19494748.0	1140.33056640625	0.16695941984653473	9748514.0
1.0	19817734.0	7987.5673828125	1.942421555519104	9916855.0
2.0	19737128.0	1646.306640625	0.39540353417396545	9870210.0
3.0	19599964.0	717.7218017578125	0.10434696823358536	9800700.0
1.0	19807968.0	8077.3056640625	1.7311280965805054	9912061.0
2.0	19664124.0	5315.755859375	1.289779782295227	9837378.0
1.0	19837588.0	8050.11181640625	2.098191022872925	9926844.0
2.0	19690578.0	2490.900146484375	0.6170706152915955	9847780.0
3.0	19507286.0	1054.63916015625	0.16195864975452423	9754698.0
1.0	19020804.0	7024.8671875	1.7973111867904663	9517427.0
2.0	19412584.0	1082.8245849609375	0.1836162656545639	9707375.0
1.0	19834364.0	7113.97119140625	1.7869794368743896	9924296.0
2.0	19678176.0	5285.60400390625	1.276250958442688	9844374.0
3.0	19671550.0	2166.583740234375	0.471506804227829	9837942.0
1.0	19578374.0	8685.14453125	2.1647956371307373	9797872.0
2.0	19695768.0	1346.9461669921875	0.15009795129299164	9849231.0
3.0	19510758.0	712.8226928710938	0.09872153401374817	9756092.0
1.0	191356.765625	894.5519409179688	2.824812650680542	96572.90625
2.0	214446.28125	827.2471313476562	2.651942253112793	108050.3671875
3.0	219200.8125	764.5885009765625	2.4387452602386475	110364.96875
1.0	218632.0625	956.6337890625	2.81477427482605	110272.6328125
2.0	189925.296875	822.0145263671875	2.7205278873443604	95784.640625
3.0	213736.0	722.9481201171875	2.299142360687256	107590.921875
1.0	213110.71875	870.7697143554688	2.8377938270568848	107426.1015625
2.0	220165.515625	748.7073974609375	2.48360013961792	110831.4453125
3.0	231018.0	584.8375854492188	1.981074571609497	116093.8125
1.0	511302.5625	1563.953857421875	2.82222318649292	257215.203125
2.0	374573.21875	1122.8529052734375	2.584567070007324	188409.4375
3.0	423735.0625	916.8753051757812	2.105591297149658	212784.390625
1.0	470282.625	679.3369140625	1.2776291370391846	235820.640625
2.0	468296.96875	593.904296875	1.1300193071365356	234742.375
3.0	347698.5625	348.0878601074219	0.8263121247291565	174197.359375
1.0	500734.15625	822.9898681640625	1.5472897291183472	251190.046875
